"","...1","city_state","city","state","year","lat","lng","Anti_American_Indian_or_Alaska_Native","Anti_Arab","Anti_Asian","Anti_Atheism_Agnosticism","Anti_Bisexual","Anti_Black_or_African_American","Anti_Buddhist","Anti_Catholic","Anti_Eastern_Orthodox_Russian__Greek__Other","Anti_Female","Anti_Gay_Male","Anti_Gender_Non_Conforming","Anti_Heterosexual","Anti_Hindu","Anti_Hispanic_or_Latino","Anti_Islamic_Muslim","Anti_Jehovahs_Witness","Anti_Jewish","Anti_Lesbian_Female","Anti_Lesbian__Gay__Bisexual__or_Transgender_Mixed_Group","Anti_Male","Anti_Mental_Disability","Anti_Mormon","Anti_Multiple_Races__Group","Anti_Multiple_Religions__Group","Anti_Native_Hawaiian_or_Other_Pacific_Islander","Anti_Other_Christian","Anti_Other_Race_Ethnicity_Ancestry","Anti_Other_Religion","Anti_Physical_Disability","Anti_Protestant","Anti_Sikh","Anti_Transgender","Anti_White","Unknown_offenders_motivation_not_known","total_cases","Anti_Race","Anti_Gender","Anti_Religion","Anti_Sexual_Orientation","Anti_Ableism"
"3001",3001,"Detroit, MI","Detroit","MI",2012,42.3834,-83.1024,0,0,0,0,0,6,0,1,0,0,3,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,22,13,0,3,5,0
"3002",3002,"Flat Rock, MI","Flat Rock","MI",2012,42.0991,-83.2716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
"3003",3003,"Garden City, MI","Garden City","MI",2012,42.3244,-83.3412,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"3004",3004,"Grosse Pointe Woods, MI","Grosse Pointe Woods","MI",2012,42.4366,-82.8987,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0
"3005",3005,"Hamtramck, MI","Hamtramck","MI",2012,42.3954,-83.056,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0
"3006",3006,"Harper Woods, MI","Harper Woods","MI",2012,42.439,-82.9292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"3007",3007,"Inkster, MI","Inkster","MI",2012,42.2935,-83.3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
"3008",3008,"Livonia, MI","Livonia","MI",2012,42.3972,-83.3733,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,12,7,0,2,1,0
"3009",3009,"Northville, MI","Northville","MI",2012,42.4355,-83.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"3010",3010,"Taylor, MI","Taylor","MI",2012,42.226,-83.2688,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"3011",3011,"Trenton, MI","Trenton","MI",2012,42.1394,-83.1929,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"3012",3012,"Wayne, MI","Wayne","MI",2012,42.2774,-83.3877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0
"3013",3013,"Westland, MI","Westland","MI",2012,42.3192,-83.3805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,4,0,1,0,0
"3014",3014,"Woodhaven, MI","Woodhaven","MI",2012,42.132,-83.2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"3015",3015,"Blaine, MN","Blaine","MN",2012,45.1696,-93.2077,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"3016",3016,"Bemidji, MN","Bemidji","MN",2012,47.4828,-94.8796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3017",3017,"Mankato, MN","Mankato","MN",2012,44.1712,-93.9773,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"3018",3018,"Moorhead, MN","Moorhead","MN",2012,46.8673,-96.7461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3019",3019,"Inver Grove Heights, MN","Inver Grove Heights","MN",2012,44.8247,-93.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3020",3020,"Red Wing, MN","Red Wing","MN",2012,44.5816,-92.6036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3021",3021,"Brooklyn Park, MN","Brooklyn Park","MN",2012,45.1112,-93.3505,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
"3022",3022,"Minneapolis, MN","Minneapolis","MN",2012,44.9635,-93.2678,1,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,22,10,0,1,7,0
"3023",3023,"Minnetonka, MN","Minnetonka","MN",2012,44.9322,-93.4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3024",3024,"New Hope, MN","New Hope","MN",2012,45.0374,-93.3869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3025",3025,"Richfield, MN","Richfield","MN",2012,44.8762,-93.2833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"3026",3026,"St. Louis Park, MN","St. Louis Park","MN",2012,44.9488,-93.3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"3027",3027,"Minnetrista, MN","Minnetrista","MN",2012,44.9356,-93.7103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3028",3028,"Rochester, MN","Rochester","MN",2012,44.0151,-92.4778,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0
"3029",3029,"Maplewood, MN","Maplewood","MN",2012,44.9842,-93.0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3030",3030,"Roseville, MN","Roseville","MN",2012,45.0155,-93.1545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3031",3031,"St. Paul, MN","St. Paul","MN",2012,44.9477,-93.104,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,7,0,0,0,0
"3032",3032,"Eveleth, MN","Eveleth","MN",2012,47.4637,-92.5443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3033",3033,"Shakopee, MN","Shakopee","MN",2012,44.7744,-93.4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3034",3034,"Elk River, MN","Elk River","MN",2012,45.3314,-93.567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
"3035",3035,"St. Cloud, MN","St. Cloud","MN",2012,45.5339,-94.1718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"3036",3036,"Columbia, MO","Columbia","MO",2012,38.9478,-92.3256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3037",3037,"Belton, MO","Belton","MO",2012,38.8193,-94.5334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3038",3038,"Peculiar, MO","Peculiar","MO",2012,38.7306,-94.4736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3039",3039,"Gladstone, MO","Gladstone","MO",2012,39.2133,-94.5593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"3040",3040,"Smithville, MO","Smithville","MO",2012,39.3921,-94.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3041",3041,"Springfield, MO","Springfield","MO",2012,37.1943,-93.2916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3042",3042,"Grain Valley, MO","Grain Valley","MO",2012,39.0168,-94.2085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3043",3043,"Independence, MO","Independence","MO",2012,39.0871,-94.3501,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0
"3044",3044,"Lee's Summit, MO","Lee's Summit","MO",2012,38.9172,-94.3816,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0
"3045",3045,"Raytown, MO","Raytown","MO",2012,38.9944,-94.4641,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"3046",3046,"De Soto, MO","De Soto","MO",2012,38.141,-90.5609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3047",3047,"Macon, MO","Macon","MO",2012,39.7424,-92.4712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3048",3048,"Rolla, MO","Rolla","MO",2012,37.9458,-91.7608,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0
"3049",3049,"Crocker, MO","Crocker","MO",2012,37.948,-92.2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"3050",3050,"St. Charles, MO","St. Charles","MO",2012,38.7954,-90.5157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1
"3051",3051,"St. Peters, MO","St. Peters","MO",2012,38.7824,-90.6061,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"3052",3052,"Creve Coeur, MO","Creve Coeur","MO",2012,38.6621,-90.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"3053",3053,"Edmundson, MO","Edmundson","MO",2012,38.7351,-90.3657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3054",3054,"Overland, MO","Overland","MO",2012,38.6966,-90.3689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3055",3055,"Milan, MO","Milan","MO",2012,40.2031,-93.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"3056",3056,"Kansas City, MO","Kansas City","MO",2012,39.1239,-94.5541,3,0,0,0,0,14,0,1,0,0,3,0,0,0,2,0,0,2,1,8,0,0,0,0,1,0,0,0,2,0,0,0,0,12,0,49,33,0,3,12,0
"3057",3057,"St. Louis, MO","St. Louis","MO",2012,38.6358,-90.2451,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,3,0
"3058",3058,"Biloxi, MS","Biloxi","MS",2012,30.4422,-88.9512,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0
"3059",3059,"Gulfport, MS","Gulfport","MS",2012,30.4271,-89.0703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,1,0
"3060",3060,"Polson, MT","Polson","MT",2012,47.6886,-114.1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"3061",3061,"Helena, MT","Helena","MT",2012,46.5965,-112.0202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"3062",3062,"Missoula, MT","Missoula","MT",2012,46.875,-114.0214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,0
"3063",3063,"Colstrip, MT","Colstrip","MT",2012,45.8943,-106.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3064",3064,"Billings, MT","Billings","MT",2012,45.7891,-108.5524,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,8,4,0,0,1,0
"3065",3065,"Asheville, NC","Asheville","NC",2012,35.5704,-82.5536,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,3,0
"3066",3066,"Morganton, NC","Morganton","NC",2012,35.7408,-81.7003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0
"3067",3067,"Hickory, NC","Hickory","NC",2012,35.7425,-81.323,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
"3068",3068,"New Bern, NC","New Bern","NC",2012,35.0955,-77.0723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"3069",3069,"Fayetteville, NC","Fayetteville","NC",2012,35.0846,-78.9776,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,6,0,1,1,0
"3070",3070,"Hope Mills, NC","Hope Mills","NC",2012,34.969,-78.9559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"3071",3071,"Thomasville, NC","Thomasville","NC",2012,35.8813,-80.0807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"3072",3072,"Durham, NC","Durham","NC",2012,35.9794,-78.9031,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,2,0
"3073",3073,"Rocky Mount, NC","Rocky Mount","NC",2012,35.9676,-77.8048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3074",3074,"Winston-Salem, NC","Winston-Salem","NC",2012,36.1029,-80.2611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3075",3075,"Gastonia, NC","Gastonia","NC",2012,35.2494,-81.1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3076",3076,"Greensboro, NC","Greensboro","NC",2012,36.0956,-79.8269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"3077",3077,"High Point, NC","High Point","NC",2012,35.9907,-79.9938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,1,0
"3078",3078,"Roanoke Rapids, NC","Roanoke Rapids","NC",2012,36.4452,-77.6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"3079",3079,"Statesville, NC","Statesville","NC",2012,35.7842,-80.8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"3080",3080,"Smithfield, NC","Smithfield","NC",2012,35.5131,-78.3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3081",3081,"Carthage, NC","Carthage","NC",2012,35.3225,-79.4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"3082",3082,"Carolina Beach, NC","Carolina Beach","NC",2012,34.0396,-77.8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3083",3083,"Wilmington, NC","Wilmington","NC",2012,34.21,-77.8866,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,5,0,1,0,0
"3084",3084,"Wrightsville Beach, NC","Wrightsville Beach","NC",2012,34.213,-77.798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3085",3085,"Chapel Hill, NC","Chapel Hill","NC",2012,35.927,-79.0391,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0
"3086",3086,"Elizabeth City, NC","Elizabeth City","NC",2012,36.2943,-76.2361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3087",3087,"Roxboro, NC","Roxboro","NC",2012,36.3879,-78.9812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
"3088",3088,"Reidsville, NC","Reidsville","NC",2012,36.3377,-79.6727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3089",3089,"Stoneville, NC","Stoneville","NC",2012,36.4653,-79.9064,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"3090",3090,"Salisbury, NC","Salisbury","NC",2012,35.6656,-80.4909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0
"3091",3091,"King, NC","King","NC",2012,36.2766,-80.3564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0
"3092",3092,"Zebulon, NC","Zebulon","NC",2012,35.8318,-78.3162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3093",3093,"Bismarck, ND","Bismarck","ND",2012,46.8144,-100.7694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,9,6,0,0,1,0
"3094",3094,"Fargo, ND","Fargo","ND",2012,46.8652,-96.8292,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,15,6,0,0,3,0
"3095",3095,"West Fargo, ND","West Fargo","ND",2012,46.8573,-96.9057,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,2,0
"3096",3096,"Watford City, ND","Watford City","ND",2012,47.8028,-103.2678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"3097",3097,"Beulah, ND","Beulah","ND",2012,47.2665,-101.7733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3098",3098,"Mandan, ND","Mandan","ND",2012,46.829,-100.887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3099",3099,"Devils Lake, ND","Devils Lake","ND",2012,48.1131,-98.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"3100",3100,"Lisbon, ND","Lisbon","ND",2012,46.4385,-97.6841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3101",3101,"Tioga, ND","Tioga","ND",2012,48.3947,-102.9431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3102",3102,"Lebanon, NH","Lebanon","NH",2012,43.6353,-72.2531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3103",3103,"Manchester, NH","Manchester","NH",2012,42.9848,-71.4447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"3104",3104,"Concord, NH","Concord","NH",2012,43.2305,-71.5595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
"3105",3105,"Dover, NH","Dover","NH",2012,43.1887,-70.8845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3106",3106,"Rochester, NH","Rochester","NH",2012,43.299,-70.9787,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0
"3107",3107,"Egg Harbor City, NJ","Egg Harbor City","NJ",2012,39.564,-74.5961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3108",3108,"Hammonton, NJ","Hammonton","NJ",2012,39.6572,-74.7678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"3109",3109,"Margate City, NJ","Margate City","NJ",2012,39.3307,-74.5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3110",3110,"Allendale, NJ","Allendale","NJ",2012,41.0333,-74.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
