"","...1","city_state","city","state","year","lat","lng","Anti_American_Indian_or_Alaska_Native","Anti_Arab","Anti_Asian","Anti_Atheism_Agnosticism","Anti_Bisexual","Anti_Black_or_African_American","Anti_Buddhist","Anti_Catholic","Anti_Eastern_Orthodox_Russian__Greek__Other","Anti_Female","Anti_Gay_Male","Anti_Gender_Non_Conforming","Anti_Heterosexual","Anti_Hindu","Anti_Hispanic_or_Latino","Anti_Islamic_Muslim","Anti_Jehovahs_Witness","Anti_Jewish","Anti_Lesbian_Female","Anti_Lesbian__Gay__Bisexual__or_Transgender_Mixed_Group","Anti_Male","Anti_Mental_Disability","Anti_Mormon","Anti_Multiple_Races__Group","Anti_Multiple_Religions__Group","Anti_Native_Hawaiian_or_Other_Pacific_Islander","Anti_Other_Christian","Anti_Other_Race_Ethnicity_Ancestry","Anti_Other_Religion","Anti_Physical_Disability","Anti_Protestant","Anti_Sikh","Anti_Transgender","Anti_White","Unknown_offenders_motivation_not_known","total_cases","Anti_Race","Anti_Gender","Anti_Religion","Anti_Sexual_Orientation","Anti_Ableism"
"1",6725,"Anchorage, AK","Anchorage","AK",2016,61.1508,-149.1091,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"2",6726,"Juneau, AK","Juneau","AK",2016,58.4546,-134.1739,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,0
"3",6727,"Wasilla, AK","Wasilla","AK",2016,61.577,-149.466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"4",6728,"Birmingham, AL","Birmingham","AL",2016,33.5277,-86.7987,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,7,0,0,1,0
"5",6729,"Hoover, AL","Hoover","AL",2016,33.3754,-86.8064,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"6",6730,"Foley, AL","Foley","AL",2016,30.3983,-87.6649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7",6731,"Florence, AL","Florence","AL",2016,34.8303,-87.6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"8",6732,"Jacksonville, AR","Jacksonville","AR",2016,34.8807,-92.1302,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"9",6733,"Little Rock, AR","Little Rock","AR",2016,34.7256,-92.3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"10",6734,"Fort Smith, AR","Fort Smith","AR",2016,35.3493,-94.3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0
"11",6735,"St. Johns, AZ","St. Johns","AZ",2016,34.5018,-109.3784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"12",6736,"Williams, AZ","Williams","AZ",2016,35.2476,-112.1833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"13",6737,"Chandler, AZ","Chandler","AZ",2016,33.2826,-111.8516,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"14",6738,"Gilbert, AZ","Gilbert","AZ",2016,33.3101,-111.7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"15",6739,"Glendale, AZ","Glendale","AZ",2016,33.5791,-112.2311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"16",6740,"Mesa, AZ","Mesa","AZ",2016,33.4017,-111.718,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0
"17",6741,"Peoria, AZ","Peoria","AZ",2016,33.7844,-112.2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"18",6742,"Phoenix, AZ","Phoenix","AZ",2016,33.5722,-112.0891,1,0,2,0,3,44,0,0,0,0,37,0,0,0,20,12,0,22,4,0,0,0,0,1,2,0,0,5,4,1,0,0,0,16,0,174,106,0,16,44,1
"19",6743,"Scottsdale, AZ","Scottsdale","AZ",2016,33.6872,-111.8651,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,0,3,0,0
"20",6744,"Tempe, AZ","Tempe","AZ",2016,33.3881,-111.9318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"21",6745,"Tucson, AZ","Tucson","AZ",2016,32.1545,-110.8782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,2,2,0
"22",6746,"Sahuarita, AZ","Sahuarita","AZ",2016,31.9323,-110.9654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"23",6747,"Apache Junction, AZ","Apache Junction","AZ",2016,33.3985,-111.5351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
"24",6748,"Prescott Valley, AZ","Prescott Valley","AZ",2016,34.5983,-112.3176,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"25",6749,"Yuma, AZ","Yuma","AZ",2016,32.5992,-114.5488,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0
"26",6750,"Alameda, CA","Alameda","CA",2016,37.767,-122.2672,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"27",6751,"Berkeley, CA","Berkeley","CA",2016,37.8723,-122.276,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,13,11,0,0,2,0
"28",6752,"Fremont, CA","Fremont","CA",2016,37.5265,-121.9852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"29",6753,"Hayward, CA","Hayward","CA",2016,37.6328,-122.0772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
"30",6754,"Newark, CA","Newark","CA",2016,37.5204,-122.0312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"31",6755,"Oakland, CA","Oakland","CA",2016,37.7903,-122.2165,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,5,0,1,3,0
"32",6756,"San Leandro, CA","San Leandro","CA",2016,37.7071,-122.1601,5,0,1,0,0,3,0,0,0,0,0,0,2,0,2,1,0,1,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,22,15,0,2,3,1
"33",6757,"Union City, CA","Union City","CA",2016,37.603,-122.0187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"34",6758,"Chico, CA","Chico","CA",2016,39.7575,-121.8152,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"35",6759,"Paradise, CA","Paradise","CA",2016,39.7558,-121.6063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"36",6760,"Antioch, CA","Antioch","CA",2016,37.9789,-121.7958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"37",6761,"Clayton, CA","Clayton","CA",2016,37.9403,-121.9301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
"38",6762,"Concord, CA","Concord","CA",2016,37.9722,-122.0016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0
"39",6763,"Richmond, CA","Richmond","CA",2016,37.9477,-122.339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,0,0,0,0
"40",6764,"Walnut Creek, CA","Walnut Creek","CA",2016,37.9024,-122.0398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
"41",6765,"Danville, CA","Danville","CA",2016,37.8121,-121.9698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"42",6766,"San Ramon, CA","San Ramon","CA",2016,37.7625,-121.9365,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0
"43",6767,"Clovis, CA","Clovis","CA",2016,36.8278,-119.6831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"44",6768,"Coalinga, CA","Coalinga","CA",2016,36.143,-120.3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"45",6769,"Fresno, CA","Fresno","CA",2016,36.7831,-119.7941,1,0,1,0,0,3,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13,8,0,2,3,0
"46",6770,"Kingsburg, CA","Kingsburg","CA",2016,36.5245,-119.5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"47",6771,"Parlier, CA","Parlier","CA",2016,36.6087,-119.5434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"48",6772,"Arcata, CA","Arcata","CA",2016,40.8615,-124.0757,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
