"","...1","city_state","city","state","year","lat","lng","Anti_American_Indian_or_Alaska_Native","Anti_Arab","Anti_Asian","Anti_Atheism_Agnosticism","Anti_Bisexual","Anti_Black_or_African_American","Anti_Buddhist","Anti_Catholic","Anti_Eastern_Orthodox_Russian__Greek__Other","Anti_Female","Anti_Gay_Male","Anti_Gender_Non_Conforming","Anti_Heterosexual","Anti_Hindu","Anti_Hispanic_or_Latino","Anti_Islamic_Muslim","Anti_Jehovahs_Witness","Anti_Jewish","Anti_Lesbian_Female","Anti_Lesbian__Gay__Bisexual__or_Transgender_Mixed_Group","Anti_Male","Anti_Mental_Disability","Anti_Mormon","Anti_Multiple_Races__Group","Anti_Multiple_Religions__Group","Anti_Native_Hawaiian_or_Other_Pacific_Islander","Anti_Other_Christian","Anti_Other_Race_Ethnicity_Ancestry","Anti_Other_Religion","Anti_Physical_Disability","Anti_Protestant","Anti_Sikh","Anti_Transgender","Anti_White","Unknown_offenders_motivation_not_known","total_cases","Anti_Race","Anti_Gender","Anti_Religion","Anti_Sexual_Orientation","Anti_Ableism"
"39",3630,"Oakland, CA","Oakland","CA",2013,37.7903,-122.2165,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,6,0,1,4,0
"40",3631,"San Leandro, CA","San Leandro","CA",2013,37.7071,-122.1601,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0
"41",3632,"Union City, CA","Union City","CA",2013,37.603,-122.0187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,2,0,0,0,0
"42",3633,"Chico, CA","Chico","CA",2013,39.7575,-121.8152,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0
"43",3634,"Gridley, CA","Gridley","CA",2013,39.3622,-121.6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"44",3635,"Oroville, CA","Oroville","CA",2013,39.4999,-121.5634,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"45",3636,"Antioch, CA","Antioch","CA",2013,37.9789,-121.7958,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"46",3637,"Brentwood, CA","Brentwood","CA",2013,37.9355,-121.7191,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"47",3638,"Concord, CA","Concord","CA",2013,37.9722,-122.0016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"48",3639,"El Cerrito, CA","El Cerrito","CA",2013,37.9197,-122.3025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,2,1,0
"49",3640,"Hercules, CA","Hercules","CA",2013,38.0064,-122.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"50",3641,"Pinole, CA","Pinole","CA",2013,37.9931,-122.2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"51",3642,"Richmond, CA","Richmond","CA",2013,37.9477,-122.339,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0
"52",3643,"Walnut Creek, CA","Walnut Creek","CA",2013,37.9024,-122.0398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"53",3644,"South Lake Tahoe, CA","South Lake Tahoe","CA",2013,38.9393,-119.9828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"54",3645,"Clovis, CA","Clovis","CA",2013,36.8278,-119.6831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,2,0
"55",3646,"Fresno, CA","Fresno","CA",2013,36.7831,-119.7941,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,10,4,1,0,3,0
"56",3647,"Eureka, CA","Eureka","CA",2013,40.7942,-124.1568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"57",3648,"Holtville, CA","Holtville","CA",2013,32.813,-115.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"58",3649,"Bakersfield, CA","Bakersfield","CA",2013,35.3529,-119.0359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0
"59",3650,"Ridgecrest, CA","Ridgecrest","CA",2013,35.6308,-117.6621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"60",3651,"Taft, CA","Taft","CA",2013,35.1267,-119.4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"61",3652,"Tehachapi, CA","Tehachapi","CA",2013,35.1274,-118.4749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"62",3653,"Corcoran, CA","Corcoran","CA",2013,36.0839,-119.561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"63",3654,"Hanford, CA","Hanford","CA",2013,36.3274,-119.6549,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"64",3655,"Lemoore, CA","Lemoore","CA",2013,36.2949,-119.7983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"65",3656,"Clearlake, CA","Clearlake","CA",2013,38.959,-122.633,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"66",3657,"Alhambra, CA","Alhambra","CA",2013,34.084,-118.1355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"67",3658,"Arcadia, CA","Arcadia","CA",2013,34.1342,-118.0373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"68",3659,"Azusa, CA","Azusa","CA",2013,34.1386,-117.9124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"69",3660,"Baldwin Park, CA","Baldwin Park","CA",2013,34.0829,-117.9721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"70",3661,"Westlake Village, CA","Westlake Village","CA",2013,34.1369,-118.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0
"71",3662,"Beverly Hills, CA","Beverly Hills","CA",2013,34.0786,-118.4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"72",3663,"Burbank, CA","Burbank","CA",2013,34.1879,-118.3235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0
"73",3664,"Claremont, CA","Claremont","CA",2013,34.1259,-117.7153,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,1,0
"74",3665,"Compton, CA","Compton","CA",2013,33.893,-118.2275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"75",3666,"Covina, CA","Covina","CA",2013,34.0903,-117.8817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,1,0
"76",3667,"Cerritos, CA","Cerritos","CA",2013,33.8677,-118.0686,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"77",3668,"Agoura Hills, CA","Agoura Hills","CA",2013,34.151,-118.7608,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"78",3669,"West Hollywood, CA","West Hollywood","CA",2013,34.0882,-118.3718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,2,0
"79",3670,"Santa Clarita, CA","Santa Clarita","CA",2013,34.4175,-118.4964,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0
"80",3671,"Duarte, CA","Duarte","CA",2013,34.161,-117.9504,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"81",3672,"El Monte, CA","El Monte","CA",2013,34.0739,-118.0291,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"82",3673,"Glendale, CA","Glendale","CA",2013,34.1818,-118.2468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"83",3674,"Glendora, CA","Glendora","CA",2013,34.1449,-117.8468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"84",3675,"Hawaiian Gardens, CA","Hawaiian Gardens","CA",2013,33.8303,-118.0728,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"85",3676,"Calabasas, CA","Calabasas","CA",2013,34.1375,-118.6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"86",3677,"Malibu, CA","Malibu","CA",2013,34.0368,-118.7845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"87",3678,"Lakewood, CA","Lakewood","CA",2013,33.8471,-118.1221,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"88",3679,"La Mirada, CA","La Mirada","CA",2013,33.9025,-118.0093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0
"89",3680,"Lomita, CA","Lomita","CA",2013,33.7933,-118.3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"90",3681,"Long Beach, CA","Long Beach","CA",2013,33.7981,-118.1675,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,1,1,0
"91",3682,"Los Angeles, CA","Los Angeles","CA",2013,34.1139,-118.4068,0,0,1,0,0,36,0,0,0,0,9,0,0,0,6,2,0,23,7,17,0,0,0,0,0,0,0,3,3,0,0,0,2,4,0,113,70,2,5,33,0
"92",3683,"Lynwood, CA","Lynwood","CA",2013,33.924,-118.2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"93",3684,"Manhattan Beach, CA","Manhattan Beach","CA",2013,33.8895,-118.3972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"94",3685,"Norwalk, CA","Norwalk","CA",2013,33.9069,-118.0829,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"95",3686,"Palmdale, CA","Palmdale","CA",2013,34.5944,-118.1057,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,3,0
"96",3687,"Paramount, CA","Paramount","CA",2013,33.8976,-118.1652,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"97",3688,"Pasadena, CA","Pasadena","CA",2013,34.1597,-118.139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,0
"98",3689,"Pico Rivera, CA","Pico Rivera","CA",2013,33.9902,-118.0888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
"99",3690,"Redondo Beach, CA","Redondo Beach","CA",2013,33.8574,-118.3766,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,1,0
"100",3691,"Rolling Hills Estates, CA","Rolling Hills Estates","CA",2013,33.7783,-118.3509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"101",3692,"San Dimas, CA","San Dimas","CA",2013,34.1082,-117.809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"102",3693,"South Gate, CA","South Gate","CA",2013,33.9448,-118.1926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
"103",3694,"Temple City, CA","Temple City","CA",2013,34.1021,-118.0579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"104",3695,"Torrance, CA","Torrance","CA",2013,33.8346,-118.3417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"105",3696,"Vernon, CA","Vernon","CA",2013,34.0019,-118.2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"106",3697,"West Covina, CA","West Covina","CA",2013,34.0555,-117.9112,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0
