"","...1","city_state","city","state","year","lat","lng","Anti_American_Indian_or_Alaska_Native","Anti_Arab","Anti_Asian","Anti_Atheism_Agnosticism","Anti_Bisexual","Anti_Black_or_African_American","Anti_Buddhist","Anti_Catholic","Anti_Eastern_Orthodox_Russian__Greek__Other","Anti_Female","Anti_Gay_Male","Anti_Gender_Non_Conforming","Anti_Heterosexual","Anti_Hindu","Anti_Hispanic_or_Latino","Anti_Islamic_Muslim","Anti_Jehovahs_Witness","Anti_Jewish","Anti_Lesbian_Female","Anti_Lesbian__Gay__Bisexual__or_Transgender_Mixed_Group","Anti_Male","Anti_Mental_Disability","Anti_Mormon","Anti_Multiple_Races__Group","Anti_Multiple_Religions__Group","Anti_Native_Hawaiian_or_Other_Pacific_Islander","Anti_Other_Christian","Anti_Other_Race_Ethnicity_Ancestry","Anti_Other_Religion","Anti_Physical_Disability","Anti_Protestant","Anti_Sikh","Anti_Transgender","Anti_White","Unknown_offenders_motivation_not_known","total_cases","Anti_Race","Anti_Gender","Anti_Religion","Anti_Sexual_Orientation","Anti_Ableism"
"11",7778,"Searcy, AR","Searcy","AR",2017,35.2418,-91.7351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"12",7779,"St. Johns, AZ","St. Johns","AZ",2017,34.5018,-109.3784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"13",7780,"Page, AZ","Page","AZ",2017,36.9426,-111.5071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"14",7781,"Avondale, AZ","Avondale","AZ",2017,33.3858,-112.3236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"15",7782,"Chandler, AZ","Chandler","AZ",2017,33.2826,-111.8516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"16",7783,"El Mirage, AZ","El Mirage","AZ",2017,33.5905,-112.3271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"17",7784,"Gilbert, AZ","Gilbert","AZ",2017,33.3101,-111.7463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"18",7785,"Glendale, AZ","Glendale","AZ",2017,33.5791,-112.2311,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0
"19",7786,"Mesa, AZ","Mesa","AZ",2017,33.4017,-111.718,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0
"20",7787,"Phoenix, AZ","Phoenix","AZ",2017,33.5722,-112.0891,2,0,2,0,0,72,0,1,0,0,37,0,0,0,24,1,0,29,5,2,0,0,0,9,2,0,0,0,4,4,0,0,4,21,0,219,159,4,6,44,4
"21",7788,"Scottsdale, AZ","Scottsdale","AZ",2017,33.6872,-111.8651,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0
"22",7789,"Wickenburg, AZ","Wickenburg","AZ",2017,33.9837,-112.7668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"23",7790,"Tucson, AZ","Tucson","AZ",2017,32.1545,-110.8782,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,1
"24",7791,"Cottonwood, AZ","Cottonwood","AZ",2017,34.7192,-112.0014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"25",7792,"Yuma, AZ","Yuma","AZ",2017,32.5992,-114.5488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0
"26",7793,"Alameda, CA","Alameda","CA",2017,37.767,-122.2672,0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,7,0,0,2,1
"27",7794,"Albany, CA","Albany","CA",2017,37.8898,-122.3018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"28",7795,"Berkeley, CA","Berkeley","CA",2017,37.8723,-122.276,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,3,1,4,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,23,15,0,1,6,0
"29",7796,"Fremont, CA","Fremont","CA",2017,37.5265,-121.9852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
"30",7797,"Hayward, CA","Hayward","CA",2017,37.6328,-122.0772,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,1,0,0
"31",7798,"Livermore, CA","Livermore","CA",2017,37.6862,-121.7608,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"32",7799,"Newark, CA","Newark","CA",2017,37.5204,-122.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"33",7800,"Oakland, CA","Oakland","CA",2017,37.7903,-122.2165,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,5,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,18,13,0,2,2,0
"34",7801,"Piedmont, CA","Piedmont","CA",2017,37.8226,-122.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
"35",7802,"San Leandro, CA","San Leandro","CA",2017,37.7071,-122.1601,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,6,0,0,3,1
"36",7803,"Union City, CA","Union City","CA",2017,37.603,-122.0187,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"37",7804,"Dublin, CA","Dublin","CA",2017,37.7161,-121.8963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"38",7805,"Chico, CA","Chico","CA",2017,39.7575,-121.8152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"39",7806,"Paradise, CA","Paradise","CA",2017,39.7558,-121.6063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"40",7807,"Antioch, CA","Antioch","CA",2017,37.9789,-121.7958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"41",7808,"Brentwood, CA","Brentwood","CA",2017,37.9355,-121.7191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0
"42",7809,"Concord, CA","Concord","CA",2017,37.9722,-122.0016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"43",7810,"Pleasant Hill, CA","Pleasant Hill","CA",2017,37.954,-122.0759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"44",7811,"Richmond, CA","Richmond","CA",2017,37.9477,-122.339,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0
"45",7812,"Martinez, CA","Martinez","CA",2017,37.9985,-122.116,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5,0,1,0,1
"46",7813,"San Ramon, CA","San Ramon","CA",2017,37.7625,-121.9365,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0
"47",7814,"Crescent City, CA","Crescent City","CA",2017,41.7727,-124.1902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"48",7815,"South Lake Tahoe, CA","South Lake Tahoe","CA",2017,38.9393,-119.9828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0
"49",7816,"Fresno, CA","Fresno","CA",2017,36.7831,-119.7941,1,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,13,8,1,0,4,0
"50",7817,"Reedley, CA","Reedley","CA",2017,36.5987,-119.4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"51",7818,"Orland, CA","Orland","CA",2017,39.7461,-122.1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"52",7819,"Arcata, CA","Arcata","CA",2017,40.8615,-124.0757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"53",7820,"Bakersfield, CA","Bakersfield","CA",2017,35.3529,-119.0359,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0,0,3,0
"54",7821,"Taft, CA","Taft","CA",2017,35.1267,-119.4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"55",7822,"Corcoran, CA","Corcoran","CA",2017,36.0839,-119.561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"56",7823,"Lakeport, CA","Lakeport","CA",2017,39.0392,-122.9218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"57",7824,"Clearlake, CA","Clearlake","CA",2017,38.959,-122.633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0
"58",7825,"Alhambra, CA","Alhambra","CA",2017,34.084,-118.1355,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
"59",7826,"Azusa, CA","Azusa","CA",2017,34.1386,-117.9124,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"60",7827,"Bell, CA","Bell","CA",2017,33.9801,-118.1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"61",7828,"Bellflower, CA","Bellflower","CA",2017,33.888,-118.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"62",7829,"Bell Gardens, CA","Bell Gardens","CA",2017,33.9663,-118.155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"63",7830,"Beverly Hills, CA","Beverly Hills","CA",2017,34.0786,-118.4021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"64",7831,"Burbank, CA","Burbank","CA",2017,34.1879,-118.3235,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,6,1,0
"65",7832,"Covina, CA","Covina","CA",2017,34.0903,-117.8817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"66",7833,"West Hollywood, CA","West Hollywood","CA",2017,34.0882,-118.3718,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,3,0,0,4,0
"67",7834,"Santa Clarita, CA","Santa Clarita","CA",2017,34.4175,-118.4964,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,13,6,0,2,3,0
"68",7835,"Duarte, CA","Duarte","CA",2017,34.161,-117.9504,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"69",7836,"El Monte, CA","El Monte","CA",2017,34.0739,-118.0291,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0
"70",7837,"El Segundo, CA","El Segundo","CA",2017,33.9169,-118.4021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"71",7838,"Glendora, CA","Glendora","CA",2017,34.1449,-117.8468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"72",7839,"Malibu, CA","Malibu","CA",2017,34.0368,-118.7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"73",7840,"Huntington Park, CA","Huntington Park","CA",2017,33.98,-118.2167,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
"74",7841,"Inglewood, CA","Inglewood","CA",2017,33.9566,-118.3444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"75",7842,"Lakewood, CA","Lakewood","CA",2017,33.8471,-118.1221,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0
"76",7843,"Lomita, CA","Lomita","CA",2017,33.7933,-118.3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"77",7844,"Long Beach, CA","Long Beach","CA",2017,33.7981,-118.1675,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,6,0
"78",7845,"Los Angeles, CA","Los Angeles","CA",2017,34.1139,-118.4068,0,1,9,0,1,59,0,2,0,1,63,0,1,1,33,8,0,30,5,12,0,0,0,1,0,0,0,12,1,0,0,1,11,11,0,263,145,12,12,82,0
"79",7846,"Manhattan Beach, CA","Manhattan Beach","CA",2017,33.8895,-118.3972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"80",7847,"Monterey Park, CA","Monterey Park","CA",2017,34.0497,-118.1326,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0
"81",7848,"Norwalk, CA","Norwalk","CA",2017,33.9069,-118.0829,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"82",7849,"Palmdale, CA","Palmdale","CA",2017,34.5944,-118.1057,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0
"83",7850,"Pasadena, CA","Pasadena","CA",2017,34.1597,-118.139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,1,1,0,0
"84",7851,"Pico Rivera, CA","Pico Rivera","CA",2017,33.9902,-118.0888,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,2,0
"85",7852,"Pomona, CA","Pomona","CA",2017,34.0585,-117.7626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
"86",7853,"San Fernando, CA","San Fernando","CA",2017,34.2886,-118.4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"87",7854,"San Gabriel, CA","San Gabriel","CA",2017,34.0948,-118.099,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
"88",7855,"Santa Monica, CA","Santa Monica","CA",2017,34.0232,-118.4813,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
"89",7856,"South Gate, CA","South Gate","CA",2017,33.9448,-118.1926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"90",7857,"Torrance, CA","Torrance","CA",2017,33.8346,-118.3417,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0
"91",7858,"Vernon, CA","Vernon","CA",2017,34.0019,-118.2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"92",7859,"Walnut, CA","Walnut","CA",2017,34.0334,-117.8593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"93",7860,"West Covina, CA","West Covina","CA",2017,34.0555,-117.9112,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
"94",7861,"Carson, CA","Carson","CA",2017,33.8374,-118.2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"95",7862,"Lancaster, CA","Lancaster","CA",2017,34.6935,-118.1753,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,2,0
"96",7863,"Novato, CA","Novato","CA",2017,38.092,-122.5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
"97",7864,"San Rafael, CA","San Rafael","CA",2017,37.9905,-122.5222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"98",7865,"Fort Bragg, CA","Fort Bragg","CA",2017,39.4399,-123.8013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,1,0,0
"99",7866,"Atwater, CA","Atwater","CA",2017,37.3543,-120.5981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0
"100",7867,"Merced, CA","Merced","CA",2017,37.3057,-120.4778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"101",7868,"Gonzales, CA","Gonzales","CA",2017,36.506,-121.4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"102",7869,"Monterey, CA","Monterey","CA",2017,36.5922,-121.8807,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"103",7870,"Pacific Grove, CA","Pacific Grove","CA",2017,36.6192,-121.9255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"104",7871,"Salinas, CA","Salinas","CA",2017,36.6884,-121.6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"105",7872,"St. Helena, CA","St. Helena","CA",2017,38.5063,-122.4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
"106",7873,"Anaheim, CA","Anaheim","CA",2017,33.839,-117.8572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"107",7874,"Buena Park, CA","Buena Park","CA",2017,33.8572,-118.0046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
