"","city_state","city","state","year","lat","lng","Anti-American Indian or Alaska Native","Anti-Arab","Anti-Asian","Anti-Atheism/Agnosticism","Anti-Bisexual","Anti-Black or African American","Anti-Buddhist","Anti-Catholic","Anti-Eastern Orthodox (Russian, Greek, Other)","Anti-Female","Anti-Gay (Male)","Anti-Gender Non-Conforming","Anti-Heterosexual","Anti-Hindu","Anti-Hispanic or Latino","Anti-Islamic (Muslim)","Anti-Jehovah's Witness","Anti-Jewish","Anti-Lesbian (Female)","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Anti-Male","Anti-Mental Disability","Anti-Mormon","Anti-Multiple Races, Group","Anti-Multiple Religions, Group","Anti-Native Hawaiian or Other Pacific Islander","Anti-Other Christian","Anti-Other Race/Ethnicity/Ancestry","Anti-Other Religion","Anti-Physical Disability","Anti-Protestant","Anti-Sikh","Anti-Transgender","Anti-White","Unknown (offender's motivation not known)","total_cases"
"12","Bryant, AR","Bryant","AR",2012,34.6152,-92.4914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13","Fort Smith, AR","Fort Smith","AR",2012,35.3493,-94.3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"14","Springdale, AR","Springdale","AR",2012,36.1899,-94.1574,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"15","Ola, AR","Ola","AR",2012,35.031,-93.2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"16","Willcox, AZ","Willcox","AZ",2012,32.2514,-109.8359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17","Flagstaff, AZ","Flagstaff","AZ",2012,35.1872,-111.6195,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
"18","Gilbert, AZ","Gilbert","AZ",2012,33.3101,-111.7463,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"19","Glendale, AZ","Glendale","AZ",2012,33.5791,-112.2311,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8
"20","Mesa, AZ","Mesa","AZ",2012,33.4017,-111.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"21","Paradise Valley, AZ","Paradise Valley","AZ",2012,33.5434,-111.9595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"22","Phoenix, AZ","Phoenix","AZ",2012,33.5722,-112.0891,2,0,2,0,0,45,0,2,0,0,28,0,0,0,16,0,0,5,4,0,0,0,0,3,1,0,0,6,0,0,0,0,0,7,0,121
"23","Scottsdale, AZ","Scottsdale","AZ",2012,33.6872,-111.8651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"24","Tempe, AZ","Tempe","AZ",2012,33.3881,-111.9318,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"25","Show Low, AZ","Show Low","AZ",2012,34.2671,-110.0384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"26","Tucson, AZ","Tucson","AZ",2012,32.1545,-110.8782,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
"27","Coolidge, AZ","Coolidge","AZ",2012,32.9395,-111.5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"28","Apache Junction, AZ","Apache Junction","AZ",2012,33.3985,-111.5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"29","Maricopa, AZ","Maricopa","AZ",2012,33.0404,-112.0006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"30","Prescott Valley, AZ","Prescott Valley","AZ",2012,34.5983,-112.3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"31","Yuma, AZ","Yuma","AZ",2012,32.5992,-114.5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"32","Berkeley, CA","Berkeley","CA",2012,37.8723,-122.276,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8
"33","Hayward, CA","Hayward","CA",2012,37.6328,-122.0772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"34","Livermore, CA","Livermore","CA",2012,37.6862,-121.7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3
"35","Newark, CA","Newark","CA",2012,37.5204,-122.0312,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"36","Oakland, CA","Oakland","CA",2012,37.7903,-122.2165,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11
"37","San Leandro, CA","San Leandro","CA",2012,37.7071,-122.1601,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"38","Union City, CA","Union City","CA",2012,37.603,-122.0187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"39","Chico, CA","Chico","CA",2012,39.7575,-121.8152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5
"40","Paradise, CA","Paradise","CA",2012,39.7558,-121.6063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"41","Antioch, CA","Antioch","CA",2012,37.9789,-121.7958,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
"42","Brentwood, CA","Brentwood","CA",2012,37.9355,-121.7191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"43","Concord, CA","Concord","CA",2012,37.9722,-122.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"44","Hercules, CA","Hercules","CA",2012,38.0064,-122.2564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"45","Pinole, CA","Pinole","CA",2012,37.9931,-122.2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46","Pittsburg, CA","Pittsburg","CA",2012,38.0182,-121.8964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"47","Richmond, CA","Richmond","CA",2012,37.9477,-122.339,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
"48","Walnut Creek, CA","Walnut Creek","CA",2012,37.9024,-122.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"49","Placerville, CA","Placerville","CA",2012,38.7308,-120.7978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"50","Clovis, CA","Clovis","CA",2012,36.8278,-119.6831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"51","Fowler, CA","Fowler","CA",2012,36.6243,-119.6737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"52","Fresno, CA","Fresno","CA",2012,36.7831,-119.7941,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
"53","Parlier, CA","Parlier","CA",2012,36.6087,-119.5434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"54","Reedley, CA","Reedley","CA",2012,36.5987,-119.4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"55","Orland, CA","Orland","CA",2012,39.7461,-122.1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"56","Arcata, CA","Arcata","CA",2012,40.8615,-124.0757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"57","Eureka, CA","Eureka","CA",2012,40.7942,-124.1568,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"58","Bakersfield, CA","Bakersfield","CA",2012,35.3529,-119.0359,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"59","Taft, CA","Taft","CA",2012,35.1267,-119.4242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"60","Tehachapi, CA","Tehachapi","CA",2012,35.1274,-118.4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"61","Hanford, CA","Hanford","CA",2012,36.3274,-119.6549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"62","Clearlake, CA","Clearlake","CA",2012,38.959,-122.633,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
"63","Azusa, CA","Azusa","CA",2012,34.1386,-117.9124,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"64","Bellflower, CA","Bellflower","CA",2012,33.888,-118.1271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"65","Beverly Hills, CA","Beverly Hills","CA",2012,34.0786,-118.4021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"66","Burbank, CA","Burbank","CA",2012,34.1879,-118.3235,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
"67","Claremont, CA","Claremont","CA",2012,34.1259,-117.7153,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"68","Compton, CA","Compton","CA",2012,33.893,-118.2275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"69","Covina, CA","Covina","CA",2012,34.0903,-117.8817,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"70","Cudahy, CA","Cudahy","CA",2012,33.9631,-118.183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"71","Cerritos, CA","Cerritos","CA",2012,33.8677,-118.0686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"72","Agoura Hills, CA","Agoura Hills","CA",2012,34.151,-118.7608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"73","West Hollywood, CA","West Hollywood","CA",2012,34.0882,-118.3718,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13
"74","Santa Clarita, CA","Santa Clarita","CA",2012,34.4175,-118.4964,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9
"75","Diamond Bar, CA","Diamond Bar","CA",2012,33.9991,-117.8161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"76","Downey, CA","Downey","CA",2012,33.9379,-118.1312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"77","El Monte, CA","El Monte","CA",2012,34.0739,-118.0291,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"78","Gardena, CA","Gardena","CA",2012,33.8944,-118.3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"79","Glendale, CA","Glendale","CA",2012,34.1818,-118.2468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"80","Hawaiian Gardens, CA","Hawaiian Gardens","CA",2012,33.8303,-118.0728,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"81","Hawthorne, CA","Hawthorne","CA",2012,33.9146,-118.3476,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"82","Hermosa Beach, CA","Hermosa Beach","CA",2012,33.8654,-118.3966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"83","Calabasas, CA","Calabasas","CA",2012,34.1375,-118.6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"84","Inglewood, CA","Inglewood","CA",2012,33.9566,-118.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"85","Lakewood, CA","Lakewood","CA",2012,33.8471,-118.1221,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"86","La Mirada, CA","La Mirada","CA",2012,33.9025,-118.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"87","Lawndale, CA","Lawndale","CA",2012,33.8884,-118.3531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"88","Lomita, CA","Lomita","CA",2012,33.7933,-118.3175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"89","Long Beach, CA","Long Beach","CA",2012,33.7981,-118.1675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
"90","Los Angeles, CA","Los Angeles","CA",2012,34.1139,-118.4068,0,0,0,0,0,35,0,0,0,0,13,0,0,0,11,2,0,22,6,22,0,0,0,2,0,0,0,6,1,0,0,0,0,4,0,124
"91","Lynwood, CA","Lynwood","CA",2012,33.924,-118.2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92","Monrovia, CA","Monrovia","CA",2012,34.165,-117.9921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"93","Monterey Park, CA","Monterey Park","CA",2012,34.0497,-118.1326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"94","Norwalk, CA","Norwalk","CA",2012,33.9069,-118.0829,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"95","Palmdale, CA","Palmdale","CA",2012,34.5944,-118.1057,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17
"96","Paramount, CA","Paramount","CA",2012,33.8976,-118.1652,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"97","Pasadena, CA","Pasadena","CA",2012,34.1597,-118.139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"98","Pico Rivera, CA","Pico Rivera","CA",2012,33.9902,-118.0888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99","Pomona, CA","Pomona","CA",2012,34.0585,-117.7626,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"100","Redondo Beach, CA","Redondo Beach","CA",2012,33.8574,-118.3766,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
"101","Rosemead, CA","Rosemead","CA",2012,34.0689,-118.0823,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"102","San Dimas, CA","San Dimas","CA",2012,34.1082,-117.809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"103","San Gabriel, CA","San Gabriel","CA",2012,34.0948,-118.099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"104","Santa Monica, CA","Santa Monica","CA",2012,34.0232,-118.4813,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
"105","Sierra Madre, CA","Sierra Madre","CA",2012,34.1687,-118.0504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"106","South Gate, CA","South Gate","CA",2012,33.9448,-118.1926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"107","Temple City, CA","Temple City","CA",2012,34.1021,-118.0579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"108","Torrance, CA","Torrance","CA",2012,33.8346,-118.3417,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"109","West Covina, CA","West Covina","CA",2012,34.0555,-117.9112,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"110","Carson, CA","Carson","CA",2012,33.8374,-118.2559,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"111","Rancho Palos Verdes, CA","Rancho Palos Verdes","CA",2012,33.7554,-118.3637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"112","Lancaster, CA","Lancaster","CA",2012,34.6935,-118.1753,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,7
"113","Novato, CA","Novato","CA",2012,38.092,-122.5576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"114","San Anselmo, CA","San Anselmo","CA",2012,37.9821,-122.5699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"115","San Rafael, CA","San Rafael","CA",2012,37.9905,-122.5222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"116","Ukiah, CA","Ukiah","CA",2012,39.1463,-123.2105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"117","Livingston, CA","Livingston","CA",2012,37.3875,-120.7248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"118","Merced, CA","Merced","CA",2012,37.3057,-120.4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"119","Mammoth Lakes, CA","Mammoth Lakes","CA",2012,37.6273,-118.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"120","Greenfield, CA","Greenfield","CA",2012,36.3232,-121.2451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"121","Napa, CA","Napa","CA",2012,38.2976,-122.3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"122","Anaheim, CA","Anaheim","CA",2012,33.839,-117.8572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
