"","...1","city_state","city","state","year","lat","lng","Anti_American_Indian_or_Alaska_Native","Anti_Arab","Anti_Asian","Anti_Atheism_Agnosticism","Anti_Bisexual","Anti_Black_or_African_American","Anti_Buddhist","Anti_Catholic","Anti_Eastern_Orthodox_Russian__Greek__Other","Anti_Female","Anti_Gay_Male","Anti_Gender_Non_Conforming","Anti_Heterosexual","Anti_Hindu","Anti_Hispanic_or_Latino","Anti_Islamic_Muslim","Anti_Jehovahs_Witness","Anti_Jewish","Anti_Lesbian_Female","Anti_Lesbian__Gay__Bisexual__or_Transgender_Mixed_Group","Anti_Male","Anti_Mental_Disability","Anti_Mormon","Anti_Multiple_Races__Group","Anti_Multiple_Religions__Group","Anti_Native_Hawaiian_or_Other_Pacific_Islander","Anti_Other_Christian","Anti_Other_Race_Ethnicity_Ancestry","Anti_Other_Religion","Anti_Physical_Disability","Anti_Protestant","Anti_Sikh","Anti_Transgender","Anti_White","Unknown_offenders_motivation_not_known","total_cases","Anti_Race","Anti_Gender","Anti_Religion","Anti_Sexual_Orientation","Anti_Ableism"
"18",8933,"Gilbert, AZ","Gilbert","AZ",2018,33.3101,-111.7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"19",8934,"Glendale, AZ","Glendale","AZ",2018,33.5791,-112.2311,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,1,0
"20",8935,"Mesa, AZ","Mesa","AZ",2018,33.4017,-111.718,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
"21",8936,"Peoria, AZ","Peoria","AZ",2018,33.7844,-112.2989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"22",8937,"Phoenix, AZ","Phoenix","AZ",2018,33.5722,-112.0891,0,0,1,0,0,32,0,1,0,1,20,0,0,0,10,2,0,17,3,3,0,0,0,5,1,0,0,0,0,1,0,0,2,8,0,107,73,3,3,26,1
"23",8938,"Scottsdale, AZ","Scottsdale","AZ",2018,33.6872,-111.8651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0
"24",8939,"Surprise, AZ","Surprise","AZ",2018,33.68,-112.4524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"25",8940,"Tempe, AZ","Tempe","AZ",2018,33.3881,-111.9318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"26",8941,"Tucson, AZ","Tucson","AZ",2018,32.1545,-110.8782,0,0,0,0,0,6,0,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17,8,2,1,5,1
"27",8942,"Coolidge, AZ","Coolidge","AZ",2018,32.9395,-111.5261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"28",8943,"Maricopa, AZ","Maricopa","AZ",2018,33.0404,-112.0006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"29",8944,"Prescott, AZ","Prescott","AZ",2018,34.585,-112.4475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"30",8945,"Yuma, AZ","Yuma","AZ",2018,32.5992,-114.5488,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,7,5,0,1,1,0
"31",8946,"Alameda, CA","Alameda","CA",2018,37.767,-122.2672,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,1,0
"32",8947,"Albany, CA","Albany","CA",2018,37.8898,-122.3018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0
"33",8948,"Berkeley, CA","Berkeley","CA",2018,37.8723,-122.276,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,4,1,2,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,17,10,0,1,4,0
"34",8949,"Fremont, CA","Fremont","CA",2018,37.5265,-121.9852,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,4,0,0,0,0
"35",8950,"Hayward, CA","Hayward","CA",2018,37.6328,-122.0772,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0
"36",8951,"Livermore, CA","Livermore","CA",2018,37.6862,-121.7608,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,1,0
"37",8952,"Newark, CA","Newark","CA",2018,37.5204,-122.0312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"38",8953,"Oakland, CA","Oakland","CA",2018,37.7903,-122.2165,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,15,8,1,0,5,1
"39",8954,"Pleasanton, CA","Pleasanton","CA",2018,37.6663,-121.8805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"40",8955,"San Leandro, CA","San Leandro","CA",2018,37.7071,-122.1601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"41",8956,"Union City, CA","Union City","CA",2018,37.603,-122.0187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"42",8957,"Gridley, CA","Gridley","CA",2018,39.3622,-121.6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"43",8958,"Oroville, CA","Oroville","CA",2018,39.4999,-121.5634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"44",8959,"Williams, CA","Williams","CA",2018,39.1498,-122.1389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"45",8960,"Antioch, CA","Antioch","CA",2018,37.9789,-121.7958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"46",8961,"Brentwood, CA","Brentwood","CA",2018,37.9355,-121.7191,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"47",8962,"Clayton, CA","Clayton","CA",2018,37.9403,-121.9301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"48",8963,"El Cerrito, CA","El Cerrito","CA",2018,37.9197,-122.3025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0
"49",8964,"Pinole, CA","Pinole","CA",2018,37.9931,-122.2834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"50",8965,"Pittsburg, CA","Pittsburg","CA",2018,38.0182,-121.8964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"51",8966,"Richmond, CA","Richmond","CA",2018,37.9477,-122.339,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,12,11,0,1,0,0
"52",8967,"San Pablo, CA","San Pablo","CA",2018,37.9628,-122.3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"53",8968,"Walnut Creek, CA","Walnut Creek","CA",2018,37.9024,-122.0398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"54",8969,"San Ramon, CA","San Ramon","CA",2018,37.7625,-121.9365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"55",8970,"South Lake Tahoe, CA","South Lake Tahoe","CA",2018,38.9393,-119.9828,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0
"56",8971,"Clovis, CA","Clovis","CA",2018,36.8278,-119.6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"57",8972,"Fresno, CA","Fresno","CA",2018,36.7831,-119.7941,0,0,3,0,0,12,0,0,0,0,3,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,21,0,1,5,0
"58",8973,"Parlier, CA","Parlier","CA",2018,36.6087,-119.5434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"59",8974,"Eureka, CA","Eureka","CA",2018,40.7942,-124.1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"60",8975,"Arvin, CA","Arvin","CA",2018,35.1944,-118.8306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"61",8976,"Bakersfield, CA","Bakersfield","CA",2018,35.3529,-119.0359,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,1,0
"62",8977,"Lakeport, CA","Lakeport","CA",2018,39.0392,-122.9218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"63",8978,"Clearlake, CA","Clearlake","CA",2018,38.959,-122.633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
"64",8979,"Azusa, CA","Azusa","CA",2018,34.1386,-117.9124,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"65",8980,"Baldwin Park, CA","Baldwin Park","CA",2018,34.0829,-117.9721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"66",8981,"Bell, CA","Bell","CA",2018,33.9801,-118.1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
"67",8982,"Bellflower, CA","Bellflower","CA",2018,33.888,-118.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"68",8983,"Bell Gardens, CA","Bell Gardens","CA",2018,33.9663,-118.155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"69",8984,"Beverly Hills, CA","Beverly Hills","CA",2018,34.0786,-118.4021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"70",8985,"Burbank, CA","Burbank","CA",2018,34.1879,-118.3235,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,10,4,0,3,2,0
"71",8986,"Claremont, CA","Claremont","CA",2018,34.1259,-117.7153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"72",8987,"Commerce, CA","Commerce","CA",2018,33.9963,-118.1519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"73",8988,"Compton, CA","Compton","CA",2018,33.893,-118.2275,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0
"74",8989,"West Hollywood, CA","West Hollywood","CA",2018,34.0882,-118.3718,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,12,5,1,0,4,0
"75",8990,"Santa Clarita, CA","Santa Clarita","CA",2018,34.4175,-118.4964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"76",8991,"Downey, CA","Downey","CA",2018,33.9379,-118.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"77",8992,"El Monte, CA","El Monte","CA",2018,34.0739,-118.0291,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"78",8993,"El Segundo, CA","El Segundo","CA",2018,33.9169,-118.4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"79",8994,"Gardena, CA","Gardena","CA",2018,33.8944,-118.3073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"80",8995,"Glendale, CA","Glendale","CA",2018,34.1818,-118.2468,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0
"81",8996,"Glendora, CA","Glendora","CA",2018,34.1449,-117.8468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"82",8997,"Hawaiian Gardens, CA","Hawaiian Gardens","CA",2018,33.8303,-118.0728,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"83",8998,"Hawthorne, CA","Hawthorne","CA",2018,33.9146,-118.3476,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,6,2,0,2,1,0
"84",8999,"Calabasas, CA","Calabasas","CA",2018,34.1375,-118.6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"85",9000,"Malibu, CA","Malibu","CA",2018,34.0368,-118.7845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"86",9001,"Huntington Park, CA","Huntington Park","CA",2018,33.98,-118.2167,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0
"87",9002,"Inglewood, CA","Inglewood","CA",2018,33.9566,-118.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"88",9003,"Lawndale, CA","Lawndale","CA",2018,33.8884,-118.3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"89",9004,"Long Beach, CA","Long Beach","CA",2018,33.7981,-118.1675,0,0,0,0,0,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,3,0
"90",9005,"Los Angeles, CA","Los Angeles","CA",2018,34.1139,-118.4068,0,3,8,0,0,56,0,1,0,0,61,1,0,3,46,4,1,50,4,9,0,0,0,3,1,0,1,5,2,0,0,0,9,14,0,282,180,10,12,74,0
"91",9006,"Lynwood, CA","Lynwood","CA",2018,33.924,-118.2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"92",9007,"Norwalk, CA","Norwalk","CA",2018,33.9069,-118.0829,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0
"93",9008,"Palmdale, CA","Palmdale","CA",2018,34.5944,-118.1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"94",9009,"Paramount, CA","Paramount","CA",2018,33.8976,-118.1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
"95",9010,"Pasadena, CA","Pasadena","CA",2018,34.1597,-118.139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,2,0,0
"96",9011,"San Dimas, CA","San Dimas","CA",2018,34.1082,-117.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"97",9012,"San Gabriel, CA","San Gabriel","CA",2018,34.0948,-118.099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"98",9013,"Santa Monica, CA","Santa Monica","CA",2018,34.0232,-118.4813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"99",9014,"South Gate, CA","South Gate","CA",2018,33.9448,-118.1926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"100",9015,"South Pasadena, CA","South Pasadena","CA",2018,34.1103,-118.1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"101",9016,"Torrance, CA","Torrance","CA",2018,33.8346,-118.3417,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
"102",9017,"West Covina, CA","West Covina","CA",2018,34.0555,-117.9112,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"103",9018,"Carson, CA","Carson","CA",2018,33.8374,-118.2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"104",9019,"Lancaster, CA","Lancaster","CA",2018,34.6935,-118.1753,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,11,8,0,0,2,0
"105",9020,"San Rafael, CA","San Rafael","CA",2018,37.9905,-122.5222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0
"106",9021,"Fort Bragg, CA","Fort Bragg","CA",2018,39.4399,-123.8013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"107",9022,"Los Banos, CA","Los Banos","CA",2018,37.063,-120.8406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
