"","city_state","city","state","year","lat","lng","Anti-American Indian or Alaska Native","Anti-Arab","Anti-Asian","Anti-Atheism/Agnosticism","Anti-Bisexual","Anti-Black or African American","Anti-Buddhist","Anti-Catholic","Anti-Eastern Orthodox (Russian, Greek, Other)","Anti-Female","Anti-Gay (Male)","Anti-Gender Non-Conforming","Anti-Heterosexual","Anti-Hindu","Anti-Hispanic or Latino","Anti-Islamic (Muslim)","Anti-Jehovah's Witness","Anti-Jewish","Anti-Lesbian (Female)","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Anti-Male","Anti-Mental Disability","Anti-Mormon","Anti-Multiple Races, Group","Anti-Multiple Religions, Group","Anti-Native Hawaiian or Other Pacific Islander","Anti-Other Christian","Anti-Other Race/Ethnicity/Ancestry","Anti-Other Religion","Anti-Physical Disability","Anti-Protestant","Anti-Sikh","Anti-Transgender","Anti-White","Unknown (offender's motivation not known)","total_cases"
"3126","Westwood, NJ","Westwood","NJ",2012,40.9878,-74.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3127","Palmyra, NJ","Palmyra","NJ",2012,40.0025,-75.036,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"3128","Gibbsboro, NJ","Gibbsboro","NJ",2012,39.8332,-74.9657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3129","Haddonfield, NJ","Haddonfield","NJ",2012,39.8955,-75.0346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3130","Pine Hill, NJ","Pine Hill","NJ",2012,39.7879,-74.9857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3131","Runnemede, NJ","Runnemede","NJ",2012,39.8521,-75.0739,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3132","North Wildwood, NJ","North Wildwood","NJ",2012,39.0047,-74.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3133","Sea Isle City, NJ","Sea Isle City","NJ",2012,39.1523,-74.6976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3134","Bridgeton, NJ","Bridgeton","NJ",2012,39.4286,-75.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3135","East Orange, NJ","East Orange","NJ",2012,40.7651,-74.2117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3136","Glen Ridge, NJ","Glen Ridge","NJ",2012,40.8041,-74.2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3137","Glassboro, NJ","Glassboro","NJ",2012,39.7014,-75.1113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3138","Paulsboro, NJ","Paulsboro","NJ",2012,39.84,-75.2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3139","Westville, NJ","Westville","NJ",2012,39.8704,-75.1301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3140","Woodbury, NJ","Woodbury","NJ",2012,39.8379,-75.1524,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"3141","Woodbury Heights, NJ","Woodbury Heights","NJ",2012,39.816,-75.1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3142","Bayonne, NJ","Bayonne","NJ",2012,40.6661,-74.1141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3143","Guttenberg, NJ","Guttenberg","NJ",2012,40.7927,-74.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3144","Harrison, NJ","Harrison","NJ",2012,40.7431,-74.1531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3145","Hoboken, NJ","Hoboken","NJ",2012,40.7453,-74.0279,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
"3146","Jersey City, NJ","Jersey City","NJ",2012,40.7161,-74.0682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3147","Kearny, NJ","Kearny","NJ",2012,40.7528,-74.1202,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"3148","Secaucus, NJ","Secaucus","NJ",2012,40.781,-74.0659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3149","Hightstown, NJ","Hightstown","NJ",2012,40.2686,-74.5253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3150","Princeton, NJ","Princeton","NJ",2012,40.3563,-74.6693,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3151","Highland Park, NJ","Highland Park","NJ",2012,40.5006,-74.4283,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15
"3152","Jamesburg, NJ","Jamesburg","NJ",2012,40.3494,-74.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3153","New Brunswick, NJ","New Brunswick","NJ",2012,40.487,-74.445,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"3154","Sayreville, NJ","Sayreville","NJ",2012,40.4656,-74.3237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3155","South Plainfield, NJ","South Plainfield","NJ",2012,40.5748,-74.4153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"3156","Spotswood, NJ","Spotswood","NJ",2012,40.3949,-74.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3157","Belmar, NJ","Belmar","NJ",2012,40.1798,-74.0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3158","Bradley Beach, NJ","Bradley Beach","NJ",2012,40.2018,-74.0128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3159","Highlands, NJ","Highlands","NJ",2012,40.4036,-73.9899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3160","Keansburg, NJ","Keansburg","NJ",2012,40.4471,-74.1316,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11
"3161","Manasquan, NJ","Manasquan","NJ",2012,40.1186,-74.045,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"3162","Matawan, NJ","Matawan","NJ",2012,40.4127,-74.2365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3163","Tinton Falls, NJ","Tinton Falls","NJ",2012,40.2709,-74.0948,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
"3164","Lincoln Park, NJ","Lincoln Park","NJ",2012,40.9239,-74.3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3165","Madison, NJ","Madison","NJ",2012,40.7586,-74.417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3166","Ocean Gate, NJ","Ocean Gate","NJ",2012,39.9268,-74.135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3167","Point Pleasant, NJ","Point Pleasant","NJ",2012,40.0772,-74.0702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3168","Point Pleasant Beach, NJ","Point Pleasant Beach","NJ",2012,40.0929,-74.0459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3169","Seaside Park, NJ","Seaside Park","NJ",2012,39.9264,-74.0785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3170","Hawthorne, NJ","Hawthorne","NJ",2012,40.9579,-74.1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3171","Passaic, NJ","Passaic","NJ",2012,40.8574,-74.1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3172","Pompton Lakes, NJ","Pompton Lakes","NJ",2012,41.0024,-74.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
"3173","Ringwood, NJ","Ringwood","NJ",2012,41.1064,-74.2749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3174","North Plainfield, NJ","North Plainfield","NJ",2012,40.6209,-74.4386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3175","Somerville, NJ","Somerville","NJ",2012,40.5696,-74.6092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3176","Watchung, NJ","Watchung","NJ",2012,40.6432,-74.4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3177","Linden, NJ","Linden","NJ",2012,40.6251,-74.2381,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3178","New Providence, NJ","New Providence","NJ",2012,40.6996,-74.4034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3179","Westfield, NJ","Westfield","NJ",2012,40.6515,-74.3433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3180","Phillipsburg, NJ","Phillipsburg","NJ",2012,40.6895,-75.1821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3181","Washington, NJ","Washington","NJ",2012,40.7587,-74.9825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3182","Newark, NJ","Newark","NJ",2012,40.7245,-74.1725,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"3183","Los Lunas, NM","Los Lunas","NM",2012,34.8115,-106.7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3184","North Las Vegas, NV","North Las Vegas","NV",2012,36.288,-115.0901,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"3185","Henderson, NV","Henderson","NV",2012,36.0133,-115.038,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"3186","Reno, NV","Reno","NV",2012,39.5497,-119.8483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5
"3187","Albany, NY","Albany","NY",2012,42.6664,-73.7987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3188","Cohoes, NY","Cohoes","NY",2012,42.7732,-73.7077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3189","Watervliet, NY","Watervliet","NY",2012,42.7243,-73.7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3190","Binghamton, NY","Binghamton","NY",2012,42.1014,-75.9093,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3191","Auburn, NY","Auburn","NY",2012,42.9338,-76.5684,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"3192","Hudson, NY","Hudson","NY",2012,42.2515,-73.7859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3193","Cortland, NY","Cortland","NY",2012,42.6004,-76.1784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3194","Poughkeepsie, NY","Poughkeepsie","NY",2012,41.6949,-73.921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3195","Buffalo, NY","Buffalo","NY",2012,42.9016,-78.8487,0,0,2,0,0,13,0,0,0,0,6,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,37
"3196","Lackawanna, NY","Lackawanna","NY",2012,42.8182,-78.8326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3197","Gloversville, NY","Gloversville","NY",2012,43.0491,-74.3465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3198","Rochester, NY","Rochester","NY",2012,43.168,-77.6162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3199","New York, NY","New York","NY",2012,40.6943,-73.9249,0,0,3,0,0,33,0,9,0,0,45,2,0,0,10,25,0,216,7,1,0,0,0,3,7,0,0,4,2,0,1,0,0,6,0,374
"3200","Niagara Falls, NY","Niagara Falls","NY",2012,43.0921,-79.0147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3201","Utica, NY","Utica","NY",2012,43.0961,-75.226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"3202","Mechanicville, NY","Mechanicville","NY",2012,42.9037,-73.6895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3203","Ithaca, NY","Ithaca","NY",2012,42.4442,-76.5032,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"3204","Glens Falls, NY","Glens Falls","NY",2012,43.3109,-73.6459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3205","Peekskill, NY","Peekskill","NY",2012,41.2883,-73.9227,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3206","White Plains, NY","White Plains","NY",2012,41.022,-73.7549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3207","Mount Vernon, NY","Mount Vernon","NY",2012,40.9136,-73.8291,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"3208","New Rochelle, NY","New Rochelle","NY",2012,40.9305,-73.7836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3209","Yonkers, NY","Yonkers","NY",2012,40.9466,-73.8674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"3210","Athens, OH","Athens","OH",2012,39.3269,-82.0988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3211","Powhatan Point, OH","Powhatan Point","OH",2012,39.8625,-80.8098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3212","Hamilton, OH","Hamilton","OH",2012,39.3938,-84.5653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3213","Monroe, OH","Monroe","OH",2012,39.4461,-84.3666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3214","Urbana, OH","Urbana","OH",2012,40.1085,-83.7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3215","Springfield, OH","Springfield","OH",2012,39.9297,-83.7957,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"3216","East Liverpool, OH","East Liverpool","OH",2012,40.6333,-80.5677,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3217","Salem, OH","Salem","OH",2012,40.9049,-80.8491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3218","Salineville, OH","Salineville","OH",2012,40.6207,-80.8345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3219","Highland Heights, OH","Highland Heights","OH",2012,41.5518,-81.4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3220","Lakewood, OH","Lakewood","OH",2012,41.4824,-81.8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3221","Defiance, OH","Defiance","OH",2012,41.281,-84.3661,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"3222","Delaware, OH","Delaware","OH",2012,40.2866,-83.0747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"3223","Lancaster, OH","Lancaster","OH",2012,39.7249,-82.6049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3224","Bexley, OH","Bexley","OH",2012,39.965,-82.9343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3225","Gahanna, OH","Gahanna","OH",2012,40.0251,-82.8637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3226","Grove City, OH","Grove City","OH",2012,39.8659,-83.0694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3227","Whitehall, OH","Whitehall","OH",2012,39.9682,-82.8833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3228","Worthington, OH","Worthington","OH",2012,40.0949,-83.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"3229","Groveport, OH","Groveport","OH",2012,39.8585,-82.8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3230","New Albany, OH","New Albany","OH",2012,40.0802,-82.7883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3231","Xenia, OH","Xenia","OH",2012,39.6828,-83.9414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3232","Beavercreek, OH","Beavercreek","OH",2012,39.731,-84.0624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3233","Blue Ash, OH","Blue Ash","OH",2012,39.248,-84.3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3234","Greenhills, OH","Greenhills","OH",2012,39.267,-84.5194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"3235","Findlay, OH","Findlay","OH",2012,41.0467,-83.6379,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3236","Norwalk, OH","Norwalk","OH",2012,41.2443,-82.6088,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3237","Toronto, OH","Toronto","OH",2012,40.4581,-80.6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3238","Mount Vernon, OH","Mount Vernon","OH",2012,40.3854,-82.4734,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"3239","Heath, OH","Heath","OH",2012,40.0241,-82.4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"3240","Lorain, OH","Lorain","OH",2012,41.4409,-82.184,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,10
"3241","Maumee, OH","Maumee","OH",2012,41.5696,-83.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3242","Oregon, OH","Oregon","OH",2012,41.6528,-83.4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3243","Austintown, OH","Austintown","OH",2012,41.0932,-80.7405,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
"3244","Boardman, OH","Boardman","OH",2012,41.0334,-80.6671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3245","Canfield, OH","Canfield","OH",2012,41.0315,-80.7672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3246","Youngstown, OH","Youngstown","OH",2012,41.0993,-80.6463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"3247","Marion, OH","Marion","OH",2012,40.5933,-83.1237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3248","Wadsworth, OH","Wadsworth","OH",2012,41.0279,-81.7324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3249","Centerville, OH","Centerville","OH",2012,39.6339,-84.1449,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
