"","city_state","city","state","year","lat","lng","Anti-American Indian or Alaska Native","Anti-Arab","Anti-Asian","Anti-Atheism/Agnosticism","Anti-Bisexual","Anti-Black or African American","Anti-Buddhist","Anti-Catholic","Anti-Eastern Orthodox (Russian, Greek, Other)","Anti-Female","Anti-Gay (Male)","Anti-Gender Non-Conforming","Anti-Heterosexual","Anti-Hindu","Anti-Hispanic or Latino","Anti-Islamic (Muslim)","Anti-Jehovah's Witness","Anti-Jewish","Anti-Lesbian (Female)","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Anti-Male","Anti-Mental Disability","Anti-Mormon","Anti-Multiple Races, Group","Anti-Multiple Religions, Group","Anti-Native Hawaiian or Other Pacific Islander","Anti-Other Christian","Anti-Other Race/Ethnicity/Ancestry","Anti-Other Religion","Anti-Physical Disability","Anti-Protestant","Anti-Sikh","Anti-Transgender","Anti-White","Unknown (offender's motivation not known)","total_cases"
"123","Folsom, CA","Folsom","CA",2016,38.6668,-121.1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"124","Sacramento, CA","Sacramento","CA",2016,38.5667,-121.4683,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6
"125","Elk Grove, CA","Elk Grove","CA",2016,38.416,-121.3842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"126","Citrus Heights, CA","Citrus Heights","CA",2016,38.6948,-121.288,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"127","Hollister, CA","Hollister","CA",2016,36.8563,-121.3981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"128","Chino, CA","Chino","CA",2016,33.9836,-117.6654,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"129","Montclair, CA","Montclair","CA",2016,34.0714,-117.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"130","Redlands, CA","Redlands","CA",2016,34.0511,-117.1712,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"131","Rialto, CA","Rialto","CA",2016,34.1174,-117.3894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"132","San Bernardino, CA","San Bernardino","CA",2016,34.1417,-117.2946,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"133","Victorville, CA","Victorville","CA",2016,34.5277,-117.3536,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"134","Adelanto, CA","Adelanto","CA",2016,34.5815,-117.4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"135","Rancho Cucamonga, CA","Rancho Cucamonga","CA",2016,34.1248,-117.5666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
"136","Loma Linda, CA","Loma Linda","CA",2016,34.0451,-117.2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"137","Highland, CA","Highland","CA",2016,34.1113,-117.1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"138","Twentynine Palms, CA","Twentynine Palms","CA",2016,34.1478,-116.0659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"139","Chino Hills, CA","Chino Hills","CA",2016,33.9508,-117.7253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"140","Chula Vista, CA","Chula Vista","CA",2016,32.6281,-117.0145,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"141","Escondido, CA","Escondido","CA",2016,33.1347,-117.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"142","La Mesa, CA","La Mesa","CA",2016,32.7703,-117.0204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"143","National City, CA","National City","CA",2016,32.6654,-117.0983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"144","Oceanside, CA","Oceanside","CA",2016,33.2247,-117.3083,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
"145","San Diego, CA","San Diego","CA",2016,32.8312,-117.1225,0,1,0,0,0,9,0,0,0,0,10,0,0,0,3,3,0,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,35
"146","San Marcos, CA","San Marcos","CA",2016,33.135,-117.1744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"147","Santee, CA","Santee","CA",2016,32.8554,-116.9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"148","Poway, CA","Poway","CA",2016,32.9871,-117.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"149","Encinitas, CA","Encinitas","CA",2016,33.049,-117.2613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"150","San Francisco, CA","San Francisco","CA",2016,37.7562,-122.443,0,1,4,0,0,3,0,0,0,0,11,0,0,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,1,0,4,3,0,36
"151","Manteca, CA","Manteca","CA",2016,37.7927,-121.2264,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
"152","Stockton, CA","Stockton","CA",2016,37.9765,-121.3109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"153","San Luis Obispo, CA","San Luis Obispo","CA",2016,35.2669,-120.6691,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"154","Redwood City, CA","Redwood City","CA",2016,37.5026,-122.2252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"155","San Bruno, CA","San Bruno","CA",2016,37.6254,-122.4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
"156","San Mateo, CA","San Mateo","CA",2016,37.5521,-122.3122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"157","South San Francisco, CA","South San Francisco","CA",2016,37.6536,-122.4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"158","East Palo Alto, CA","East Palo Alto","CA",2016,37.4671,-122.1352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"159","Solvang, CA","Solvang","CA",2016,34.5936,-120.1401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"160","Campbell, CA","Campbell","CA",2016,37.2802,-121.9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"161","Cupertino, CA","Cupertino","CA",2016,37.3168,-122.0465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"162","Mountain View, CA","Mountain View","CA",2016,37.4,-122.0796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"163","Palo Alto, CA","Palo Alto","CA",2016,37.3913,-122.1468,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"164","San Jose, CA","San Jose","CA",2016,37.3019,-121.8486,0,0,1,0,0,5,0,0,0,0,1,0,1,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
"165","Sunnyvale, CA","Sunnyvale","CA",2016,37.3836,-122.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"166","Capitola, CA","Capitola","CA",2016,36.9772,-121.9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"167","Santa Cruz, CA","Santa Cruz","CA",2016,36.9789,-122.0346,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12
"168","Watsonville, CA","Watsonville","CA",2016,36.9206,-121.7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"169","Redding, CA","Redding","CA",2016,40.5698,-122.365,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10
"170","Fairfield, CA","Fairfield","CA",2016,38.2592,-122.0324,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"171","Suisun City, CA","Suisun City","CA",2016,38.2473,-122.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"172","Vacaville, CA","Vacaville","CA",2016,38.359,-121.968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"173","Vallejo, CA","Vallejo","CA",2016,38.1133,-122.2358,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"174","Santa Rosa, CA","Santa Rosa","CA",2016,38.4458,-122.7067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"175","Sebastopol, CA","Sebastopol","CA",2016,38.4001,-122.8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"176","Sonoma, CA","Sonoma","CA",2016,38.2902,-122.4598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"177","Petaluma, CA","Petaluma","CA",2016,38.2423,-122.6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"178","Windsor, CA","Windsor","CA",2016,38.5417,-122.8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"179","Modesto, CA","Modesto","CA",2016,37.6374,-121.0028,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"180","Turlock, CA","Turlock","CA",2016,37.5053,-120.8588,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"181","Farmersville, CA","Farmersville","CA",2016,36.3053,-119.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"182","Sonora, CA","Sonora","CA",2016,37.9819,-120.3828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"183","Camarillo, CA","Camarillo","CA",2016,34.223,-119.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"184","Oxnard, CA","Oxnard","CA",2016,34.1963,-119.1815,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,6
"185","Thousand Oaks, CA","Thousand Oaks","CA",2016,34.1914,-118.8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"186","Simi Valley, CA","Simi Valley","CA",2016,34.2663,-118.749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"187","Davis, CA","Davis","CA",2016,38.5552,-121.7365,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,8
"188","Aurora, CO","Aurora","CO",2016,39.7087,-104.7273,0,0,1,0,0,9,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,18
"189","Centennial, CO","Centennial","CO",2016,39.5926,-104.8674,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"190","Boulder, CO","Boulder","CO",2016,40.0249,-105.2523,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"191","Longmont, CO","Longmont","CO",2016,40.1686,-105.1005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"192","Nederland, CO","Nederland","CO",2016,39.9633,-105.5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"193","Delta, CO","Delta","CO",2016,38.756,-108.0772,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"194","Colorado Springs, CO","Colorado Springs","CO",2016,38.8674,-104.7606,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"195","Fountain, CO","Fountain","CO",2016,38.6886,-104.6829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"196","Florence, CO","Florence","CO",2016,38.3836,-105.1114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"197","Carbondale, CO","Carbondale","CO",2016,39.3949,-107.2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"198","Golden, CO","Golden","CO",2016,39.7406,-105.2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"199","Fort Collins, CO","Fort Collins","CO",2016,40.5478,-105.0656,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"200","Loveland, CO","Loveland","CO",2016,40.4166,-105.0623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"201","Sterling, CO","Sterling","CO",2016,40.6206,-103.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"202","Grand Junction, CO","Grand Junction","CO",2016,39.0876,-108.5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"203","Aspen, CO","Aspen","CO",2016,39.195,-106.8369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"204","Pueblo, CO","Pueblo","CO",2016,38.2705,-104.6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"205","Breckenridge, CO","Breckenridge","CO",2016,39.4995,-106.0433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"206","Dillon, CO","Dillon","CO",2016,39.6213,-106.0392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"207","Silverthorne, CO","Silverthorne","CO",2016,39.656,-106.0867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"208","Fort Lupton, CO","Fort Lupton","CO",2016,40.0831,-104.8024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"209","Erie, CO","Erie","CO",2016,40.0403,-105.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"210","Denver, CO","Denver","CO",2016,39.7621,-104.8759,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,19
"211","Bridgeport, CT","Bridgeport","CT",2016,41.1918,-73.1953,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
"212","Bristol, CT","Bristol","CT",2016,41.6812,-72.9407,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"213","Danbury, CT","Danbury","CT",2016,41.4016,-73.471,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"214","Hartford, CT","Hartford","CT",2016,41.7661,-72.6834,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
"215","Middletown, CT","Middletown","CT",2016,41.5476,-72.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"216","Naugatuck, CT","Naugatuck","CT",2016,41.489,-73.0518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"217","New Haven, CT","New Haven","CT",2016,41.3112,-72.9246,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9
"218","New London, CT","New London","CT",2016,41.3502,-72.1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"219","Norwalk, CT","Norwalk","CT",2016,41.1144,-73.4215,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"220","Norwich, CT","Norwich","CT",2016,41.5495,-72.0882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"221","Shelton, CT","Shelton","CT",2016,41.306,-73.1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"222","Stamford, CT","Stamford","CT",2016,41.1035,-73.5583,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
"223","Torrington, CT","Torrington","CT",2016,41.8349,-73.1281,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"224","Waterbury, CT","Waterbury","CT",2016,41.5583,-73.0361,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
"225","Willimantic, CT","Willimantic","CT",2016,41.7153,-72.2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"226","Washington, DC","Washington","DC",2016,38.9047,-77.0163,0,2,1,0,0,8,0,0,0,0,37,0,0,0,7,5,0,12,2,1,0,0,0,0,0,0,1,3,0,1,0,0,19,5,0,104
"227","Smyrna, DE","Smyrna","DE",2016,39.2936,-75.6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"228","Camden, DE","Camden","DE",2016,39.0991,-75.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"229","Newark, DE","Newark","DE",2016,39.6776,-75.7573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"230","Rehoboth Beach, DE","Rehoboth Beach","DE",2016,38.7171,-75.0845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"231","Gainesville, FL","Gainesville","FL",2016,29.6804,-82.3458,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"232","Cocoa, FL","Cocoa","FL",2016,28.382,-80.7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"233","Titusville, FL","Titusville","FL",2016,28.5727,-80.8193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"234","Palm Bay, FL","Palm Bay","FL",2016,27.955,-80.6627,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"235","Fort Lauderdale, FL","Fort Lauderdale","FL",2016,26.1412,-80.1464,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"236","Pompano Beach, FL","Pompano Beach","FL",2016,26.2428,-80.1312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"237","Davie, FL","Davie","FL",2016,26.0789,-80.287,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
"238","Oakland Park, FL","Oakland Park","FL",2016,26.178,-80.1528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"239","Sunrise, FL","Sunrise","FL",2016,26.1547,-80.2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"240","Tamarac, FL","Tamarac","FL",2016,26.2056,-80.2542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"241","Southwest Ranches, FL","Southwest Ranches","FL",2016,26.0476,-80.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"242","West Park, FL","West Park","FL",2016,25.984,-80.1923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"243","Coral Gables, FL","Coral Gables","FL",2016,25.7037,-80.2715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"244","Homestead, FL","Homestead","FL",2016,25.4665,-80.4472,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"245","Miami Beach, FL","Miami Beach","FL",2016,25.8171,-80.1396,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"246","North Miami Beach, FL","North Miami Beach","FL",2016,25.9302,-80.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"247","North Miami, FL","North Miami","FL",2016,25.9007,-80.1686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"248","Arcadia, FL","Arcadia","FL",2016,27.2213,-81.8587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
